#,Symbol,Name,Company Description,Days Vol Short 2 Periods Ago,Days Vol Short 1 Period Ago,Days Vol Short Current,Pr Wk High($),Index % Chg 5 Days,% New Lows in Group,# New Lows in Group,# New Highs in Group,Ind Mkt Val (bil),Short Volume,Ex-Dividend Date,Expected X Dividend Amount,A/D Rating - Pr Wk,IBD Big Cap 20,IBD 85-85 Index,IBD New America,IBD 50,Liab to Assets Lss Ind Median,LT Debt to Working Cap,EV to FCF,Yield %,Current Ratio,Price to CF,Dividend-Adjusted PEG,PEG,P/E Percent Rank,P/E vs S&P 500 P/E (%),Forward P/E,Pre-tax Margins,50 Day ATR %,30 Day ATR %,Avg Sales % Chg 6Q,Avg Sales % Chg 5Q,Avg Sales % Chg 4Q,Sales Growth 5 Yr,Sales Growth 3 Yr,Sales Accel 3 Qtrs,EPS Lst Yr Gtr EPS 4 Yrs Ago,Avg EPS % Chg 6Q,Avg EPS % Chg 3Q,Avg EPS % Chg 4Q,Avg EPS % Chg 5Q,EPS % Growth 5 Yr Pct Rnk,EPS % Growth 5 Yr,EPS % Growth 3 Yr,EPS % Growth 1 Yr,Sustainable Growth %,EPS Accel 3 Qtrs,RS Line New Low,% Chg YTD,Current Price,Industry Name,State,% New Highs in Group,Ind Grp Rnk 6 Mo Ago,3-Yr EPS Growth Geq 5-Yr,Avg True Range,Debt %,Sales Accel 2 Qtrs,Number of Stocks,P/E,Shrt Int % Chg,Shrt Int % of Float,52-Wk Low,52-Wk High,Ind Grp Rnk 3 Mo Ago,Ind Grp Rnk Last Week,Trl 26 Wk % Perf vs S&P 500,EPS Trailing 4 Qtrs,EPS Trl 4Q Gtr EPS 4 Yrs Ago,Earnings Stability,Price % Chg,% Off High,RS Rating,RS 3-Month Rating,Comp Rating,Beta,50-Day Avg $ Vol (1000s),Market Cap (mil),21 Day ATR %,Shares (1000s),Price vs 200-Day,Vol % Chg vs 50-Day,% Chg 1 Month,% Chg 3 Months,Ind Group RS,% Chg 6 Months,SMR Rating,EPS Rating,Ind Group Rank,A/D Rating,EPS Surprise,EPS Est Cur Yr %,EPS Est Next Yr %,Price vs 50-Day,Price vs 10-Day,Price vs 21-Day,P/E Ratio Rank in Grp,Annual Sales (mil),EPS % Chg 1 Yr Ago,Sales % Chg Lst Qtr,EPS % Chg Lst Yr,EPS Lst Rptd,Avg Sales % Chg 2Q,50-Day Avg Vol (1000s),10 Day > 21 Day > 50 Day,Price $ Chg,EPS Est Cur Qtr %,Volume (1000s),IPO Date,ETF/Closed-End Fund,Number of Funds,Incorp Date,ADR,ETF,AT Margin Accel,Price to Sales,Daily Closing Range,RS Line Within 5% of New High,EPS % Chg Last Qtr,Up/Down Vol,EPS % Chg 1 Q Ago,Sales % Chg Lst Yr,Exchange,RS Line New High,RS 6-Month Rating,50-Day > 150-Day > 200-Day,Price to Book,P/E Lss 5-Yr Avg,Weekly Closing Range,Shares in Float (1000s),EPS % Chg 2 Q Ago,EPS % Chg 3 Q Ago,Avg EPS % Chg 2Q,Avg Sales % Chg 3Q,EPS Trl 4Q Geq EPS Lst Fiscal Yr,EPS % Chg Lst Q Gtr 3-Yr Growth,Price vs 150-Day,Funds % Increase,Sector,% Chg Cur Week,City,New CEO 12 Months,Funds %,Enterprise Val (mil),Current day's Volume greater than previous 5 days' Volume,Current day's Volume greater than previous 10 days' Volume,Current day's Volume greater than previous 20 days' Volume,% Chg 12 Months,Vol % Chg vs 10-Week,EPS Due Date,ROE,AT Margin,timestamp,symbol,C_Score,A_Score,N_Score,S_Score,L_Score,I_Score,M_Score,CANSLIM_Score,Momentum_Score,Quality_Score,EPS_Accel,Sales_Accel,Setup_Type
9487,RGA,Reinsurance Group of America Inc.,NA,2.8,2.2,2.2,257.81,3.1,0,0,5,2444.1,828443,08/17/2026,0,B,Yes,Yes,No,No,-,0.32,3.8,1.6,0,4.14,0.16,0.16,18,43.52,9,6.5,2.12,2,NA,18.6,19.6,11,13,No,Yes,29.3,55.6,48.9,36.3,-,55,10,48,8,No,No,24.5,253.27,Insurance,NA,3.9,90,No,4.86,42.4,No,129,9,2.8,1.3,178.21,257.81,92,45,8,28.27,Yes,72,-1.03,-1.76,87,85,99,0.75,81748,16480.2,2,65301.7,18.5,-29.3,7.2,27.9,NA,20.1,NA,96,48,A+,36.8,30,1,6.3,2,2.7,70,23698,1,19,13,NA,21,350,Yes,-2.64,48,246,NA,No,956,NA,No,No,No,0.64,0,Yes,88,1.3,23,7,New York Stock Exchange,No,84,Yes,1.21,Yes,98,65078.3,55,29,55.7,22.9,Yes,Yes,15.7,0.4,INSURANCE,3.1,NA,No,61,18022.2,No,No,No,28.2,-7,NA,9.7,6.9,2026-09-04,RGA,25,15,7,0,10,10,7,74,97.33333333333333,20,TRUE,FALSE,Pullback to 10SMA
10371,VEEV,Veeva Systems Inc. Cl A,NA,2.4,3.1,2.8,296.24,-0.6,0,0,0,67.8,5844310,NA,0,A+,Yes,Yes,No,No,Yes,0.02,16.2,0,5.46,32.46,1.44,1.44,79,176.89,29,37.4,4.29,4.41,NA,16.5,16.5,15,16,Yes,Yes,20.2,16.7,16.7,17.9,20,22,27,16,14,No,No,23.2,275.09,Computer Sftwr-Medical,NA,0,136,Yes,10.29,1.2,Yes,24,32,-11,4,148.05,310.5,129,2,26,8.69,Yes,5,-3.27,-11.4,87,96,99,1.01,430642,45451.1,4.51,161908.8,38.5,-32.3,29.8,54,NA,46,NA,91,5,A+,5.5,14,11,25,1.7,7.5,29,3195.3,36,18,23,NA,17,1967,Yes,-9.29,15,1152,NA,No,2612,NA,No,No,No,12.88,0,No,18,2.8,14,16,New York Stock Exchange,No,96,No,5.99,Yes,95,147430.4,18,17,15.9,16.6,Yes,No,46.3,5.2,SOFTWARE,-0.6,NA,No,57,38986.1,No,No,No,1.9,-17.4,NA,13.9,29.5,2026-09-04,VEEV,15,8,0,0,10,10,10,53,114,50,FALSE,FALSE,Pullback to 10SMA
6959,DLO,dLocal Ltd.,NA,5.3,6.4,7.2,16.15,3.3,0,0,0,1868,18155511,05/26/2026,0,A,No,No,No,Yes,No,0,6.7,1.3,1.25,10.79,0,0,62,88.73,16,20.9,4.13,3.71,NA,55.6,57,0,33,No,Yes,71.7,35.6,55.8,47.6,16,-,23,38,27,No,No,9.8,15.52,Finance-CrdtCard/PmtPr,NA,0,128,No,0.55,0.4,Yes,42,21,12.9,21.8,10.64,16.78,121,16,19,0.75,Yes,0,-1.65,-7.51,87,87,98,1.6,39131,4451.7,3.88,165877.8,15.6,-45.1,1.4,31.9,NA,27.5,NA,77,29,A+,-2.2,8,31,5.8,1.6,5.1,32,1093.6,-20,56,97,NA,55.4,2751,Yes,-0.26,12,1446,NA,No,151,NA,No,No,No,1.9,0,No,5,1.9,-3,47,NASDAQ,No,84,No,8.29,-,96,83269.3,105,117,0.8,58.7,No,No,17,12.7,FINANCE,3.3,NA,No,24,3658.7,No,No,No,20.9,-35.8,NA,37.2,13.7,2026-09-04,DLO,10,12,0,0,10,10,7,49,102.66666666666667,50,FALSE,FALSE,Pullback to 10SMA
8429,MANH,Manhattan Associates Inc.,NA,4.6,3.3,2.8,227.03,-4.3,7,8,1,5719.1,2181298,NA,0,A+,No,No,No,No,No,0.87,20.2,0,0.95,33.51,1.71,1.71,85,239.18,37,26.4,4.83,4.82,NA,5.7,6.5,13,9,Yes,Yes,6.8,4.6,3.6,5.1,27,24,17,4,72,Yes,No,23.3,213.77,Comp Sftwr - Enterprise,NA,0.9,126,No,9.1,17.8,Yes,114,41,-16.3,3.8,119.06,227.03,88,3,26,5.2,Yes,7,-3.86,-5.84,87,92,98,1.22,154012,12638.8,3.46,58305,35.2,-52.2,12.9,42,NA,48.9,NA,78,8,A,5.5,9,12,17.2,-2,2.4,23,1081.4,26,9,7,NA,8.4,843,Yes,-8.58,8,394,NA,No,910,NA,No,No,No,11.07,0,No,6,1.7,4,4,NASDAQ,No,94,No,79.13,Yes,95,57462.8,3,1,5.2,7.5,Yes,No,39.4,-1.2,SOFTWARE,-4.3,NA,No,70,12371.1,No,No,No,1.9,-50.3,NA,71.7,16.9,2026-09-04,MANH,0,0,0,0,10,10,10,30,107.33333333333333,45,FALSE,FALSE,Pullback to 10SMA
7869,IBEX,IBEX Ltd.,NA,1.8,2,2.8,39.86,2.8,4.3,4,1,829,308732,NA,0,A,No,Yes,No,No,Yes,0.7,13.9,0,1.95,13.49,0.41,0.41,26,47.78,11,8.2,3.41,3.43,NA,15.8,17.1,6,6,Yes,Yes,38.8,43.8,45.4,39.7,44,27,26,44,25,No,No,2.6,39.17,Computer-Tech Services,NA,1.1,119,No,1.23,40.7,Yes,93,11,40.8,2.9,25.94,42.99,103,87,14,3.55,Yes,12,-0.61,-8.89,87,91,97,0.57,3533,521.4,3.04,13389.1,18.8,7,8,31.4,NA,32.5,NA,91,90,A+,6.4,28,3,11.2,3,5.9,60,558.3,7,17,31,NA,16.8,101,Yes,-0.24,-3,106,NA,No,257,NA,No,No,No,0.84,0,No,11,1.9,47,10,NASDAQ,No,93,No,3.27,-,98,10713.2,73,50,29.2,16.7,Yes,No,24.1,-3,BUSINS SVC,2.8,NA,No,54,575.8,No,No,No,33.2,-10.9,NA,24.6,8.1,2026-09-04,IBEX,15,12,0,0,10,10,7,54,106.66666666666667,40,FALSE,FALSE,Value + Quality
6736,CPAY,Corpay Inc.,NA,3.8,4.1,3.9,427.46,2.1,2.1,1,1,829.2,2514769,NA,0,B,Yes,Yes,No,No,No,1054.07,14,0,0.97,19.73,1.31,1.31,52,98.92,14,34,2.92,2.62,NA,18.9,20.4,12,11,No,Yes,19.1,25.9,22.9,20.9,11,13,14,22,31,Yes,No,38.4,416.37,Financial Svcs-Specialty,NA,2.1,73,Yes,10.46,173.6,No,48,17,-3.5,4,252.84,427.46,96,35,18,24.54,Yes,4,-0.79,-2.59,86,81,99,1.16,205287,27556,2.44,65659.6,23.6,-45.3,5,16.6,NA,26.7,NA,92,65,A,6.3,28,15,8.3,1.4,1.6,41,4500,12,21,12,NA,23.4,573,Yes,-3.31,26,329,NA,No,1924,NA,No,No,No,5.45,0,Yes,36,1.9,29,14,New York Stock Exchange,No,88,Yes,7.72,-,97,63136,13,14,32.5,22.5,Yes,Yes,20.3,6.1,FINANCE,2.1,NA,No,60,28680.3,No,No,No,30.1,-25.9,NA,30.5,18.3,2026-09-04,CPAY,20,12,7,0,10,10,10,69,95.66666666666667,35,TRUE,FALSE,CANSLIM Growth
10653,YAHOY,LY Corp. ADR,NA,0,0,0,7.08,-2.5,1.7,1,0,3635.7,0,03/30/2026,0,A+,No,No,No,No,No,-2.14,8.2,0.8,0.81,5.56,1.07,1.13,48,68.54,0,14.8,1.47,1.72,NA,6.6,4.8,0,3,No,Yes,62.4,19.3,64,44.8,13,14,30,51,5,No,No,26.9,6.75,Retail-Internet,NA,0,110,Yes,0.11,37,No,60,16,0,0,4.69,7.08,83,26,21,0.43,Yes,24,-0.95,-4.59,86,90,94,0.1,428,22729.2,1.72,3443081.3,25.8,-73.2,15.6,32.9,NA,42.8,NA,89,64,A,0,0,0,13.5,-1.5,3,54,13513.4,31,3,40,NA,5.1,74,Yes,-0.07,0,17,NA,No,2,NA,Yes,No,No,1.71,0,No,50,1.8,-14,7,US OTC,No,91,Yes,1.25,Yes,95,0,23,198,17.7,2.8,Yes,Yes,25.2,0,RETAIL,-2.5,NA,No,0,27252.7,No,No,No,7.5,-74,NA,6.6,10.5,2026-09-04,YAHOY,15,8,0,0,10,0,10,43,105,25,TRUE,FALSE,Pullback to 10SMA
5954,APPN,Appian Corp. Cl A,NA,6.3,5,4.7,44.06,-9.7,7,8,1,5719.1,3999798,NA,0,A+,No,No,No,No,No,25.46,23.4,0,0.9,45.56,0,0,87,10144.28,31,0.9,6.21,6.74,NA,20,20.9,18,16,No,Yes,998.6,1874,1433.8,1167.4,23,-,-,192,0,No,No,8.3,38.37,Comp Sftwr - Enterprise,NA,0.9,126,No,2.21,0,No,114,44,-7.1,11.4,18.63,46.06,88,3,30,0.87,Yes,0,-6,-16.69,86,93,93,1.63,25038,2923.9,6.37,40540.2,35.2,34.7,34.9,56.2,NA,43.1,NA,83,8,A-,4122.2,77,31,24.5,-4.9,0.6,19,726.9,57,19,274,NA,20.3,831,Yes,-2.45,3,1088,NA,No,293,NA,No,No,No,1.96,0,No,2553,2.2,108,18,NASDAQ,No,94,No,-26.19,-,87,35203,2961,113,1330.4,20.8,Yes,No,48.1,-5.2,SOFTWARE,-9.7,NA,No,57,3036.3,No,No,No,28.2,-17.9,NA,0,-5.8,2026-09-04,APPN,30,15,0,5,10,10,10,80,110.66666666666667,30,TRUE,FALSE,CANSLIM Growth
7893,IDT,IDT Corp. Cl B,NA,2.5,2.4,2.5,69.97,-0.2,0,0,0,924.1,544490,NA,0,A,No,Yes,No,No,Yes,0,16.3,0.4,1.9,13.7,4.29,4.73,58,82.49,18,8.6,2.68,2.62,NA,3.6,4.2,-4,1,No,No,41.9,18.6,22.3,45.2,18,4,31,22,28,No,No,34.4,68.83,Telecom/Cable Services,NA,0,43,Yes,1.75,0.4,No,29,19,2.7,2.7,45.72,69.97,123,91,19,3.64,Yes,33,0.15,-1.63,86,84,93,0.86,11633,1714.4,2.49,23294.2,26.6,-33.2,2.6,23.9,NA,31.1,NA,86,86,B,5.6,21,3,6.3,0.1,2,40,1231.5,5,5,64,NA,5.1,184,Yes,0.1,29,118,NA,No,345,NA,No,No,No,1.26,0,No,4,1.9,19,2,New York Stock Exchange,No,89,Yes,4.78,-,98,20263.3,32,33,11.7,4.8,Yes,No,23.5,-2,TELECOM,-0.2,NA,No,44,1347.3,No,No,No,5.9,-21.7,NA,27.6,6.8,2026-09-04,IDT,0,8,0,0,10,10,10,38,94.66666666666667,55,FALSE,FALSE,Momentum Leader
6233,BGC,BGC Group Inc. Cl A,NA,3.5,3.1,3.7,12.35,0.4,2.7,1,1,619.9,11909410,08/19/2026,0,B,No,Yes,No,No,Yes,1.24,16.5,0.7,1.94,17.53,0.48,0.5,18,119.27,8,7.3,3.61,3.47,NA,31.5,28.8,11,21,No,Yes,23.4,26.1,22.5,24.9,21,18,22,25,15,No,No,36.3,12.17,Finance-Invest Bnk/Bkrs,NA,2.7,131,Yes,0.39,199.1,No,37,9,20.1,3.3,8.27,12.88,119,19,16,1.36,Yes,4,0.16,-5.55,85,80,99,1.05,33487,5776.9,3.62,366013.6,18.4,-44,9.5,15.2,NA,26.4,NA,92,15,B+,4.5,19,12,7.8,1.4,6.7,84,2941.5,21,8,19,NA,25.8,2952,Yes,0.02,14,1597,NA,No,468,NA,No,No,No,1.35,0,No,13,0.8,41,30,NASDAQ,No,74,Yes,5.2,-,99,360590,24,12,27.1,28,Yes,No,13.3,5.9,FINANCE,0.4,NA,No,54,6896,No,No,No,21.8,-34.3,NA,16.6,8.6,2026-09-04,BGC,10,12,0,0,10,10,7,49,95,35,FALSE,FALSE,Pullback to 10SMA
6346,BOX,Box Inc. Cl A,NA,5.9,5.9,6.1,36.34,0.6,5,1,0,523.4,15587434,NA,0,A+,No,No,No,No,No,9.78,12.8,0,1,14.73,1.49,1.49,66,198.49,22,8.4,3.76,3.61,NA,9.5,9.6,7,6,No,Yes,-3,20.4,7.5,1,9,15,1,8,0,No,No,17.7,35.19,Computer Sftwr-Database,NA,0,137,No,1.18,0,No,20,22,3.5,11.7,21.34,36.34,27,69,23,1.57,Yes,14,-2.14,-3.16,85,92,97,0.77,92066,4933.7,3.41,137200.8,28.5,-45.1,10.8,31.5,NA,33.5,NA,83,62,A+,0.5,7,13,12.1,1.6,4.3,57,1177.3,17,9,-16,NA,10,2940,Yes,-0.77,26,1659,NA,No,543,NA,No,No,No,3.91,0,No,21,2.1,23,8,New York Stock Exchange,No,95,No,-13.75,Yes,97,131970.2,17,-31,22.3,9.8,Yes,Yes,31.2,-5.1,SOFTWARE,0.6,NA,No,61,4982.1,No,No,No,7.5,6,NA,58.5,6,2026-09-04,BOX,10,8,0,0,10,10,10,48,106.33333333333333,50,FALSE,FALSE,Pullback to 10SMA
10237,TWFG,TWFG Inc.,NA,2,2.8,3.1,31.3,-3.7,0,0,5,2444.1,541176,NA,0,A+,No,No,No,No,Yes,0.03,7.9,0,2.56,8.15,0,0,69,190.99,26,17.9,4.73,4.7,NA,28.8,32.7,0,0,Yes,No,19.9,76.4,70.6,36.8,88,-,-,71,10,Yes,No,0.4,28.89,Insurance,NA,3.9,90,No,1.33,5.9,Yes,129,24,11.4,4.8,16.56,31.3,92,45,24,1.2,No,0,-1.33,-7.7,85,82,93,0.31,4007,1625.1,4.97,12880.3,22.7,-18.3,5.5,52.5,NA,45.3,NA,70,48,A,47.9,32,1,6.1,-2.9,1.2,9,247.1,-67,45,49,NA,40.2,148,Yes,-0.39,13,118,NA,No,81,NA,No,No,No,1.27,0,No,90,1.8,81,22,NASDAQ,No,89,No,8.01,-,93,11169.5,58,53,85.6,37.8,Yes,No,30.2,-12.9,INSURANCE,-3.7,NA,No,49,227.6,No,No,No,9,-13,NA,10.1,2.7,2026-09-04,TWFG,27,15,0,0,10,10,10,72,103.66666666666667,45,TRUE,TRUE,CANSLIM Growth
6903,DBX,Dropbox Inc.,NA,7,6.9,6,36.37,-2.4,5,1,0,523.4,24595557,NA,0,A+,No,No,No,No,No,-10.25,9.4,0,1.06,9.98,0.63,0.63,30,75.6,11,24.5,3.63,3.74,NA,-0.3,0,4,1,Yes,Yes,11.6,2.5,7.7,9.8,10,19,19,6,0,No,No,25.3,34.83,Computer Sftwr-Database,NA,0,137,Yes,1.25,0,Yes,20,12,-13.4,18.7,21.7,36.37,27,69,15,2.93,Yes,4,-2.44,-4.22,85,84,90,1,122963,7762.7,3.27,142295,25.9,-26.1,0.9,28.1,NA,33.1,NA,77,62,A-,1.5,8,8,8.4,-0.6,0.5,71,2521,26,1,14,NA,0.8,3848,Yes,-0.87,-1,2723,NA,No,752,NA,No,No,No,1.96,0,No,6,1.6,9,-1,NASDAQ,No,91,No,-3.5,-,97,131875.3,-7,23,7.1,0.2,Yes,No,26.3,-6.2,SOFTWARE,-2.4,NA,Yes,71,10050.6,No,No,No,18.3,-14.7,NA,0,15.2,2026-09-04,DBX,0,0,0,0,10,10,10,30,93.33333333333333,30,FALSE,FALSE,Other
