#,Symbol,Name,Company Description,Days Vol Short 2 Periods Ago,Days Vol Short 1 Period Ago,Days Vol Short Current,Pr Wk High($),Index % Chg 5 Days,% New Lows in Group,# New Lows in Group,# New Highs in Group,Ind Mkt Val (bil),Short Volume,Ex-Dividend Date,Expected X Dividend Amount,A/D Rating - Pr Wk,IBD Big Cap 20,IBD 85-85 Index,IBD New America,IBD 50,Liab to Assets Lss Ind Median,LT Debt to Working Cap,EV to FCF,Yield %,Current Ratio,Price to CF,Dividend-Adjusted PEG,PEG,P/E Percent Rank,P/E vs S&P 500 P/E (%),Forward P/E,Pre-tax Margins,50 Day ATR %,30 Day ATR %,Avg Sales % Chg 6Q,Avg Sales % Chg 5Q,Avg Sales % Chg 4Q,Sales Growth 5 Yr,Sales Growth 3 Yr,Sales Accel 3 Qtrs,EPS Lst Yr Gtr EPS 4 Yrs Ago,Avg EPS % Chg 6Q,Avg EPS % Chg 3Q,Avg EPS % Chg 4Q,Avg EPS % Chg 5Q,EPS % Growth 5 Yr Pct Rnk,EPS % Growth 5 Yr,EPS % Growth 3 Yr,EPS % Growth 1 Yr,Sustainable Growth %,EPS Accel 3 Qtrs,RS Line New Low,% Chg YTD,Current Price,Industry Name,State,% New Highs in Group,Ind Grp Rnk 6 Mo Ago,3-Yr EPS Growth Geq 5-Yr,Avg True Range,Debt %,Sales Accel 2 Qtrs,Number of Stocks,P/E,Shrt Int % Chg,Shrt Int % of Float,52-Wk Low,52-Wk High,Ind Grp Rnk 3 Mo Ago,Ind Grp Rnk Last Week,Trl 26 Wk % Perf vs S&P 500,EPS Trailing 4 Qtrs,EPS Trl 4Q Gtr EPS 4 Yrs Ago,Earnings Stability,Price % Chg,% Off High,RS Rating,RS 3-Month Rating,Comp Rating,Beta,50-Day Avg $ Vol (1000s),Market Cap (mil),21 Day ATR %,Shares (1000s),Price vs 200-Day,Vol % Chg vs 50-Day,% Chg 1 Month,% Chg 3 Months,Ind Group RS,% Chg 6 Months,SMR Rating,EPS Rating,Ind Group Rank,A/D Rating,EPS Surprise,EPS Est Cur Yr %,EPS Est Next Yr %,Price vs 50-Day,Price vs 10-Day,Price vs 21-Day,P/E Ratio Rank in Grp,Annual Sales (mil),EPS % Chg 1 Yr Ago,Sales % Chg Lst Qtr,EPS % Chg Lst Yr,EPS Lst Rptd,Avg Sales % Chg 2Q,50-Day Avg Vol (1000s),10 Day > 21 Day > 50 Day,Price $ Chg,EPS Est Cur Qtr %,Volume (1000s),IPO Date,ETF/Closed-End Fund,Number of Funds,Incorp Date,ADR,ETF,AT Margin Accel,Price to Sales,Daily Closing Range,RS Line Within 5% of New High,EPS % Chg Last Qtr,Up/Down Vol,EPS % Chg 1 Q Ago,Sales % Chg Lst Yr,Exchange,RS Line New High,RS 6-Month Rating,50-Day > 150-Day > 200-Day,Price to Book,P/E Lss 5-Yr Avg,Weekly Closing Range,Shares in Float (1000s),EPS % Chg 2 Q Ago,EPS % Chg 3 Q Ago,Avg EPS % Chg 2Q,Avg Sales % Chg 3Q,EPS Trl 4Q Geq EPS Lst Fiscal Yr,EPS % Chg Lst Q Gtr 3-Yr Growth,Price vs 150-Day,Funds % Increase,Sector,% Chg Cur Week,City,New CEO 12 Months,Funds %,Enterprise Val (mil),Current day's Volume greater than previous 5 days' Volume,Current day's Volume greater than previous 10 days' Volume,Current day's Volume greater than previous 20 days' Volume,% Chg 12 Months,Vol % Chg vs 10-Week,EPS Due Date,ROE,AT Margin,timestamp,symbol,C_Score,A_Score,N_Score,S_Score,L_Score,I_Score,M_Score,CANSLIM_Score,Momentum_Score,Quality_Score,EPS_Accel,Sales_Accel,Setup_Type
7229,EXPE,Expedia Group Inc.,NA,5.6,5,5,333.24,7.1,0,0,1,320,7840507,08/26/2026,0.48,A,Yes,Yes,No,Yes,No,-1.09,6.5,0.6,0.8,11.31,0,0,53,77.72,15,10.8,4.25,4.22,NA,11,12.2,15,8,No,Yes,103.1,161.3,126.9,105.7,4,-,30,45,82,No,No,17.4,332.69,Leisure-Travel Booking,NA,6.2,134,No,12.03,367.8,No,16,17,0,6.9,0,333.24,133,19,43,19.07,Yes,0,1.33,-0.17,94,97,99,1.36,426834,39403.4,4.45,114495.9,31.7,-12.4,24.9,53.2,A,56.4,NA,99,18,A+,10.4,31,16,23.5,5,12.5,73,14733,25,14,31,NA,14.3,1621,Yes,4.38,15,1334,NA,No,2577,NA,No,No,No,2.43,0,Yes,36,2,390,8,NASDAQ,No,95,No,33.02,-,101,113748.6,58,23,212.9,13.3,Yes,Yes,33.5,3.4,LEISURE,7.1,NA,No,57,38254.6,No,No,No,60.6,-30.3,NA,91.1,20.4,2026-08-14,EXPE,20,15,7,0,12,10,10,74,116.66666666666667,35,FALSE,FALSE,CANSLIM Growth
8718,NET,Cloudflare Inc. Cl A,NA,2.2,2.3,2.4,332.22,5.2,1.8,2,1,5573.4,8184226,NA,0,A,Yes,Yes,Yes,Yes,Yes,0.95,274,0,1.82,182.43,5.08,5.08,98,0,214,-10.4,5.69,5.83,NA,32.3,33.4,35,30,No,Yes,30.3,47.2,44.2,36.3,59,57,43,44,-8,No,No,60.2,315.78,Comp Sftwr - Enterprise,NA,0.9,132,No,16.13,147.8,Yes,114,290,1.8,2.6,0,332.22,88,9,47,1.09,Yes,13,-4.55,-4.95,94,96,99,2.23,993927,117801.8,5.82,322618.8,45,-10.1,12.1,58,A,61.2,NA,97,11,A+,8,36,33,20.1,4,10.2,1,2167.9,53,36,24,NA,34.7,3694,Yes,-15.05,27,3026,NA,No,2210,NA,No,No,No,40.55,0,Yes,38,1.3,56,30,New York Stock Exchange,No,95,Yes,69.38,-,95,319354.4,47,35,47.2,34.3,Yes,No,42.9,3.7,SOFTWARE,5.2,NA,No,59,117209.6,No,No,No,61.6,42.8,NA,-8.2,-24.4,2026-08-14,NET,22,12,7,0,12,10,10,73,116.33333333333333,20,FALSE,TRUE,Momentum Leader
9794,SNOW,Snowflake Inc.,NA,2.6,2.5,2.4,341.95,-0.5,1.8,2,1,5573.4,18948362,NA,0,A+,Yes,Yes,No,Yes,No,3.03,40.1,0,1,90.85,0,0,98,0,155,-28,5.18,4.85,NA,30,31,43,30,Yes,Yes,49.3,48.1,59.7,62,27,-,33,49,-54,No,No,49.9,328.92,Comp Sftwr - Enterprise,NA,0.9,132,No,13.7,139.9,Yes,114,233,-4.8,5.6,0,341.95,88,9,67,1.41,Yes,0,-2.51,-3.81,94,95,99,1.78,1615917,116935.9,4.84,346600,53.4,-53.7,19.2,118.2,A,80.4,NA,94,11,A+,22.2,55,41,21.8,1,9.8,4,4683.9,-15,33,51,NA,31.8,5956,Yes,-8.46,28,2582,NA,No,2437,NA,No,No,Yes,22.65,0,Yes,63,1.3,7,29,New York Stock Exchange,No,96,No,58.77,-,96,335394.8,75,94,34.6,30.8,Yes,Yes,60.3,7.4,SOFTWARE,-0.5,NA,No,47,113872.8,No,No,No,68.8,-42.6,NA,-54.1,-21.3,2026-08-14,SNOW,27,12,7,0,12,10,10,78,116,15,TRUE,TRUE,Pullback to 10SMA
9306,PSX,Phillips 66,NA,3.1,3.1,2.9,236.14,14.6,3.7,1,4,408,7381797,08/17/2026,1.27,C-,No,No,No,No,Yes,4.48,13.4,2.5,1.32,19.21,0,0,47,50.24,9,4.1,3.27,3.38,NA,10.1,15.9,4,-4,Yes,Yes,345.9,732.2,555,444.6,14,-,-30,337,10,No,No,81,233.61,Oil&Gas-Refining/Mktg,NA,14.8,34,No,6.83,68.7,Yes,27,16,-5.9,1.9,0,236.14,14,25,32,14.89,Yes,0,0.43,-1.07,94,95,98,0.67,500110,92816.3,3.4,399020.9,42.2,-6.1,16,36.2,A+,46.2,NA,78,1,A+,25.5,287,-14,20.9,8.4,10.2,16,132189,-61,53,5,NA,32.4,2678,Yes,1,274,2654,NA,No,2242,NA,No,No,No,0.61,0,Yes,295,1.3,154,-8,New York Stock Exchange,Yes,94,Yes,2.96,-,100,398545,1747,24,224.9,21.9,Yes,Yes,34.4,2.7,ENERGY,14.6,NA,No,45,110481.2,No,No,No,90.3,6,NA,15.6,7.6,2026-08-14,PSX,35,15,10,0,12,10,10,92,110.66666666666667,30,FALSE,TRUE,Momentum Leader
6597,CLBK,Columbia Financial Inc.,NA,10.9,10.5,4.7,11.84,8.8,0,0,33,542.5,19995956,NA,0,A,No,No,No,No,Yes,-0.15,33.6,1.9,0.14,38.61,0,0,79,170.17,39,13.4,2.6,2.83,NA,55.3,64.1,-5,1,No,No,366.7,131.5,139.1,143.4,171,-30,-38,245,5,No,No,66.9,11.79,Banks-Regional,NA,12.3,68,No,0.3,57.7,Yes,269,33,-54.6,30.4,0,11.84,74,46,27,0.35,No,0,0.68,-0.42,94,93,97,0.63,56147,3156.4,2.92,269545.1,39.8,-98.3,21.3,31.7,A-,40.9,NA,73,37,A+,114.7,14,21,16.6,6.3,7.1,4,258.7,-122,15,594,NA,14.8,5205,Yes,0.08,-10,4168,NA,No,231,NA,No,No,No,11.48,0,Yes,161,1.3,61,13,NASDAQ,Yes,94,Yes,2.26,-,100,96516.8,172,162,111.1,77.5,Yes,Yes,33.2,-0.4,BANKS,8.8,NA,No,10,4015.7,No,No,No,75,38.4,NA,4.6,10.9,2026-08-14,CLBK,30,15,10,0,12,7,10,84,109.66666666666667,15,TRUE,FALSE,Momentum Leader
9369,QUAD,Quad/Graphics Inc.,NA,6.5,8,7.1,11.14,-2.4,1.9,1,0,579.1,1468239,08/16/2026,0.1,A,No,No,No,No,No,-8.45,17.5,3.7,0.87,5.17,0.38,0.45,16,58.89,7,1.3,4.12,4.64,NA,-8.1,-7.6,-5,-9,Yes,Yes,38.7,32.1,28.9,26.5,11,19,59,19,20,Yes,No,58.5,9.94,Media,NA,0,114,Yes,0.43,290.4,Yes,54,9,-11.5,5,0,11.14,94,102,38,1.16,Yes,40,1.33,-10.81,94,90,93,0.99,2381,505.2,5.39,38199.3,40.3,233.5,18.9,36.2,B,52,NA,95,68,B,21.5,30,14,15.5,-1.6,5.2,81,2419.9,63,1,19,NA,-3.4,264,Yes,0.13,23,865,NA,No,213,NA,No,No,No,0.16,0,No,71,1.5,25,-9,New York Stock Exchange,No,93,Yes,4.11,-,98,29218.1,0,19,48.2,-5.9,Yes,Yes,33,1.4,MEDIA,-2.4,NA,No,38,887.5,Yes,Yes,No,54.1,99.1,NA,30.3,0.6,2026-08-14,QUAD,20,12,5,10,12,10,10,79,107.33333333333333,35,TRUE,FALSE,Pullback to 10SMA
9271,PRLB,Proto Labs Inc.,NA,3.2,2.9,3,93,3.3,1.5,1,1,737.9,675490,NA,0,B,No,Yes,No,No,Yes,0.01,32.6,0,3.64,29.9,22.41,22.41,86,276.71,40,5.8,4.15,4.27,NA,9.7,10.2,3,4,No,Yes,19.4,41.9,31.4,26.7,49,2,9,30,3,No,No,81.6,91.87,Machinery-Gen Industrial,NA,1.5,45,Yes,3.36,0.2,Yes,65,45,3.3,2.9,0,93,110,54,22,2.05,Yes,10,-0.49,-1.22,94,91,92,1.36,18075,2208.5,4.61,23921.9,44,-38.2,19.3,26.6,D,36.1,NA,90,110,A-,13.2,33,8,15.3,3.1,11.1,10,533.1,3,11,2,NA,10.5,230,Yes,-0.45,27,141,NA,No,449,NA,No,No,No,3.92,0,Yes,46,1.4,64,6,New York Stock Exchange,Yes,92,Yes,3.18,-,99,23559,16,0,55,11,Yes,Yes,35,4.2,MACHINE,3.3,NA,No,58,2047,No,No,No,92,-25.3,NA,3.2,6.1,2026-08-14,PRLB,20,12,10,0,12,10,10,74,102.33333333333333,40,TRUE,FALSE,Momentum Leader
7478,GCBC,Greene County Bancorp Inc.,NA,4.5,4.7,4.4,35.88,1.2,0,0,1,25.9,206228,08/13/2026,0,A,No,Yes,No,No,Yes,-0.02,13.2,1.3,0.63,0,2,2.42,42,54.62,0,32.1,3.93,3.25,NA,10,9.7,18,14,No,Yes,34.5,29.8,32.8,34,16,6,15,32,13,No,No,57.3,34.97,Banks-Savings & Loan,NA,4.8,44,Yes,1.09,13,Yes,21,15,-5.5,3,0,36.02,66,43,33,2.41,Yes,13,0.34,-2.92,93,84,99,0.67,1597,595.2,2.9,17025.5,37.5,-78.4,8,40.2,B+,47.1,NA,87,41,A-,0,0,0,8.6,0.7,3.1,53,145.8,26,8,32,NA,7.9,51,Yes,0.12,0,11,NA,No,144,NA,No,No,Yes,4.08,0,Yes,21,1.9,31,10,NASDAQ,No,90,Yes,2.14,Yes,97,6915.7,37,42,26.1,8.6,No,Yes,32.9,1.4,BANKS,1.2,NA,No,22,743.7,No,No,No,43.1,-54,NA,15.9,30.4,2026-08-14,GCBC,10,12,7,0,12,10,10,61,104,45,FALSE,FALSE,Pullback to 10SMA
8325,LQDT,Liquidity Services Inc.,NA,4.7,5.1,5.2,43.82,3.4,1.7,1,0,3718.3,1012903,NA,0,C,No,Yes,No,No,Yes,0.12,11.9,0,1.57,21.1,2.14,2.14,73,158.83,25,8.3,3.44,3.86,NA,9.9,5.3,16,21,Yes,Yes,21.4,28.2,25,22.7,33,13,23,25,15,No,No,43.4,43.47,Retail-Internet,NA,0,130,Yes,1.51,4.4,Yes,60,28,0.5,4.5,0,43.82,56,45,28,1.56,Yes,12,1.23,-0.8,93,88,99,0.97,8510,1345.4,4.29,31331.6,31.6,-50.4,11.7,30.4,B,41.5,NA,94,62,A-,30.4,29,12,11.7,5.7,9.2,33,476.7,11,8,24,NA,5.9,220,Yes,0.53,20,106,NA,No,355,NA,No,No,No,2.78,0,Yes,32,1.3,13,31,NASDAQ,Yes,90,Yes,5.77,-,100,22663.9,39,16,22.6,3.6,Yes,Yes,25.3,8.2,RETAIL,3.4,NA,No,61,1179,No,No,No,65.8,-1.6,NA,14.6,8.1,2026-08-14,LQDT,15,12,10,0,12,10,10,69,108.33333333333333,45,TRUE,FALSE,Momentum Leader
9047,P,Everpure Inc.,NA,2.9,2.9,3,118.81,31.2,0,0,1,3317,10020364,NA,0,A,Yes,Yes,No,No,No,0.19,45.4,0,1.54,46.16,1.36,1.36,89,663.04,46,6.1,6.15,6.46,NA,19.3,21.1,14,12,Yes,Yes,18.3,43.8,32.3,24,13,40,16,32,14,Yes,No,76.3,118.16,Computer-Hardware/Perip,NA,2.6,4,No,5.18,12.1,Yes,38,54,4.5,3.2,0,118.81,5,27,46,2.17,Yes,40,0.69,-0.55,93,99,99,1.62,233818,39007.7,6.34,332404.9,58.5,30.4,53.4,41,A+,60,NA,95,6,A+,18.2,18,26,50.2,20.6,38.9,24,3662.8,19,35,20,NA,27.8,2967,Yes,0.81,34,3544,NA,No,1612,NA,No,No,No,9.98,0,Yes,62,1.3,53,16,New York Stock Exchange,Yes,99,No,27.21,-,99,314647.3,16,-2,57.7,23.9,Yes,Yes,61.8,-1,COMPUTER,31.2,NA,No,53,35699.2,No,No,No,104.3,62.4,NA,13.7,2.3,2026-08-14,P,27,12,10,0,12,10,10,81,112,45,TRUE,TRUE,Earnings Accelerator
9417,RDVT,Red Violet Inc.,NA,5.3,4.5,3.2,74.2,6.6,4.5,1,2,300.4,597564,NA,0,A-,No,Yes,No,No,Yes,0.04,26,0,10.88,34.23,0,0,86,234.57,43,16.1,4.8,4.86,NA,19,20.2,20,21,No,Yes,63.1,83.8,82.1,65.7,19,-,39,66,14,No,No,22.5,69.78,Comml Svcs-Outsourcing,NA,9.1,127,No,3.24,2.4,Yes,22,45,-28.3,5.2,0,74.2,93,28,54,1.56,Yes,0,-5.37,-5.95,93,87,99,1.09,13896,1183.3,5,16047,36.3,48.8,2,53.7,A,67.5,NA,97,26,A+,50.1,26,5,10.7,1.3,4.3,11,90.3,-14,23,59,NA,20,221,Yes,-3.96,6,319,NA,No,222,NA,No,No,No,11.31,0,No,79,1.1,39,20,NASDAQ,No,93,No,8.82,-,94,12989.3,133,77,59,19.9,Yes,Yes,39.6,-2.2,BUSINS SVC,6.6,NA,No,42,1064.4,No,No,No,59.6,71.5,NA,14,18.6,2026-08-14,RDVT,25,15,5,5,12,10,10,82,113,50,FALSE,TRUE,Pullback to 10SMA
9922,STT,State Street Corp.,NA,2.2,2.3,2,192.01,3.8,1.8,2,1,1163.9,4853653,09/30/2026,0.92,C-,Yes,Yes,No,Yes,Yes,0.16,-18.9,2,4.29,10.37,1.31,1.57,47,63.32,13,17.3,2.6,2.55,NA,11.4,12.1,4,4,Yes,Yes,26.5,32.6,30.2,27.7,79,10,17,29,8,Yes,No,48.6,191.74,Finance-Investment Mgmt,NA,0.9,112,Yes,4.64,90.4,Yes,113,16,-10,1.8,0,192.51,80,52,36,12.24,Yes,7,1,-0.4,93,85,99,1.15,401026,52152.1,2.46,274701.8,33.6,-58.6,4.4,24.7,A-,49.8,NA,93,33,A,9.4,32,12,8.1,2.5,3.7,30,13944,14,17,19,NA,16.1,2307,Yes,1.89,30,1125,NA,No,2573,NA,No,No,No,3.5,0,Yes,44,1.1,39,2,New York Stock Exchange,No,91,Yes,2.13,-,100,273390,14,23,41.7,13.3,Yes,Yes,27.5,5,FINANCE,3.8,NA,No,52,78458.6,No,No,No,68.8,-48.6,NA,11.1,19.1,2026-08-14,STT,20,12,7,0,12,10,10,71,99.33333333333333,35,TRUE,FALSE,Momentum Leader
10039,TENB,Tenable Holdings Ltd.,NA,3.2,3.1,2.9,40.19,5.4,0,0,2,854.2,10628539,NA,0,A,No,Yes,No,No,No,-2.88,16.9,0,0.72,17.26,0.4,0.4,60,2528.43,19,-2.3,6.63,6.92,NA,10.3,10,16,12,No,Yes,30.4,32.5,32.2,27.7,7,51,44,30,-10,Yes,No,62.9,38.33,Computer Sftwr-Security,NA,5.1,107,No,2.53,124.1,No,39,20,-5.8,9.8,0,43.67,11,3,56,1.88,Yes,26,-4.25,-12.23,93,91,98,1.24,118266,4408.9,6.73,110140,50.2,-45.6,-10.1,87.4,A+,70,NA,95,4,A,8.3,25,10,13.5,3.8,9,61,999.4,61,9,23,NA,9.1,3515,Yes,-1.7,21,1868,NA,No,463,NA,No,No,No,4.05,0,No,50,1.3,31,11,NASDAQ,No,95,No,21.34,Yes,96,108558.5,17,31,40.3,9.6,Yes,Yes,51.3,-2.3,SOFTWARE,5.4,NA,No,75,4090.2,No,No,No,31.7,-39.7,NA,-9.9,1.4,2026-08-14,TENB,15,12,5,0,12,10,10,64,114,15,TRUE,FALSE,CANSLIM Growth
5947,ARMK,Aramark,NA,3.6,3.5,3.7,62.65,11.5,4.5,1,2,300.4,9359966,08/19/2026,0.12,D,No,No,No,No,No,10.94,48.7,0.9,1.28,18.11,0.77,0.79,75,164.56,24,2.3,2.09,2.15,NA,9.1,9.9,9,1,No,Yes,20.5,23.7,19.2,21.2,8,38,8,16,8,No,No,69.3,62.39,Comml Svcs-Outsourcing,NA,9.1,127,No,1.22,178.8,No,22,30,5.3,3.6,0,62.65,93,28,46,2.08,Yes,38,2.09,-0.41,93,89,97,0.94,144584,16110.1,2.25,263625,38.5,16.5,7.6,18.4,A,60.1,NA,84,26,B+,7.3,24,23,10.9,7.2,8.4,28,18506.3,-9,9,19,NA,10.5,2591,Yes,1.28,32,2923,NA,No,767,NA,No,No,No,0.83,0,Yes,30,0.9,41,6,New York Stock Exchange,Yes,93,Yes,4.84,-,101,261372.9,0,6,35.6,9,Yes,Yes,31.3,3.6,BUSINS SVC,11.5,NA,No,66,21125,No,No,No,57.3,64.3,NA,10.6,1.9,2026-08-14,ARMK,15,8,10,0,12,10,10,65,103,30,TRUE,FALSE,CANSLIM Growth
7237,FA,First Advantage Corp.,NA,10.5,8.5,6.5,25.15,-10.1,0,0,2,177.6,11765424,NA,0,A+,No,Yes,No,No,Yes,6.28,25.2,0,2.53,19.16,1.05,1.05,54,567.13,16,-2.4,5.23,5.68,NA,55.5,41.4,19,37,No,Yes,32.2,49.7,41.2,38.6,14,17,3,40,-3,No,No,48.5,21.58,Comml Svcs-Staffing,NA,8.3,141,No,1.19,158.8,Yes,24,18,-23.6,15.1,0,25.15,39,1,114,1.21,Yes,52,-2.79,-14.19,93,84,97,1.03,44892,3812.9,6.08,171753.7,46.9,54.1,2,46.1,A+,127.4,NA,89,2,A-,20.1,23,18,11.6,-1.6,1.6,60,1574.4,-18,15,27,NA,11.8,2314,Yes,-0.62,14,3465,NA,No,343,NA,No,No,No,2.23,0,No,30,1.4,53,83,NASDAQ,No,94,Yes,2.86,-,90,77715.4,67,15,41.3,20.1,Yes,Yes,44.6,10.6,BUSINS SVC,-10.1,NA,No,99,5454.2,No,No,No,28.3,109.6,NA,-2.7,3.8,2026-08-14,FA,20,12,5,5,12,10,10,74,106.33333333333333,25,FALSE,FALSE,Momentum Leader
7482,GCT,GigaCloud Technology Inc.,NA,5,6.3,6.5,56.27,-2.6,1.1,1,2,827.8,4433182,NA,0,A+,No,Yes,No,No,Yes,1.05,8,0,2.09,10.4,0,0,32,47.31,11,12.5,5.1,5.22,NA,19.2,23,0,37,No,Yes,26.9,39.1,29.6,31.7,44,-,39,30,31,No,No,32.1,51.87,Computer-Tech Services,NA,2.2,124,No,2.16,76,No,93,12,4.1,16.2,0,56.27,135,116,33,4.23,Yes,0,-2.56,-7.82,93,95,96,1.31,27458,1900.9,5.76,28839.6,32.4,-18,46.5,40,E,47.2,NA,95,125,A+,28.9,22,10,35.8,3.1,16.6,52,1289.9,33,28,18,NA,29.9,715,Yes,-1.36,8,573,NA,No,408,NA,No,No,No,1.02,0,No,27,2,53,11,NASDAQ,No,88,No,3.52,-,97,27312.3,37,1,40.2,27.5,Yes,No,28.9,4.1,BUSINS SVC,-2.6,NA,No,52,1897.7,No,No,No,62.4,-25.1,NA,30.8,10.3,2026-08-14,GCT,22,12,5,0,12,10,10,71,109.66666666666667,45,FALSE,TRUE,CANSLIM Growth
8439,MDB,MongoDB Inc.,NA,1.8,1.3,1.3,473.1,15.4,5,1,2,536.4,2598807,NA,0,A+,No,Yes,Yes,No,Yes,0.02,30.6,0,4.74,74.04,1.53,1.53,94,0,72,-2.3,5.98,5.74,NA,23.2,23.6,31,22,No,Yes,43.7,24.9,29.4,42.7,18,57,43,27,-2,Yes,No,9.7,460.33,Computer Sftwr-Database,NA,10,125,No,20.09,1.6,No,20,87,-2.9,3.4,0,473.1,52,121,11,5.29,Yes,17,-2.53,-2.7,93,98,96,2.06,539483,37987.2,5.67,80431.9,36.3,4.3,33.6,51.9,C,25,NA,93,95,A+,10.8,23,20,31.8,12,27.9,13,2463.8,10,25,36,NA,26,1552,Yes,-11.96,61,1576,NA,No,2102,NA,No,No,No,14.23,0,No,32,1,29,23,NASDAQ,No,96,No,12.63,-,97,77258.4,14,43,30.5,23.6,Yes,No,43,5.4,SOFTWARE,15.4,NA,Yes,63,32891.1,No,No,No,125.2,-9.6,NA,-2.5,0.6,2026-08-14,MDB,20,8,5,0,12,10,10,65,115.66666666666667,40,TRUE,TRUE,Earnings Accelerator
7320,FIVN,Five9 Inc.,NA,2.4,2.5,3.1,34.58,-2.9,1.8,2,1,5573.4,9265315,NA,0,A+,No,No,No,No,Yes,1.18,9.4,0,3.74,12.84,0.4,0.4,25,179.36,9,3.9,6.85,7.12,NA,9.6,8.9,17,13,Yes,Yes,17.9,5.3,8.1,15.7,83,27,20,8,6,No,No,64.6,33,Comp Sftwr - Enterprise,NA,0.9,132,No,1.89,99.7,Yes,114,11,25.8,13,0,34.58,88,9,83,3.04,Yes,6,-2.37,-4.57,93,97,95,1.49,76584,2525.7,7.59,74723.5,61.7,-43.8,29,59,A,97,NA,79,11,A+,2.8,10,18,32.6,4.5,16.4,76,1149.1,20,10,20,NA,9.7,3014,Yes,-0.8,2,1627,NA,No,438,NA,No,No,No,2.05,0,Yes,-8,1.1,23,10,NASDAQ,No,97,No,3.14,Yes,95,71418,1,16,7.3,9.1,Yes,No,62.1,2.3,SOFTWARE,-2.9,NA,Yes,76,2439.6,No,No,No,31.3,-34,NA,5.6,1.1,2026-08-14,FIVN,0,0,7,0,12,10,10,39,115,20,FALSE,FALSE,Other
8831,NSIT,Insight Enterprises Inc.,NA,2.7,2.6,3.1,157.35,3.3,1.1,1,2,827.8,1400414,NA,0,A+,No,No,No,No,No,1.05,12.7,0,1.18,16.42,1.41,1.41,34,86.1,12,2.7,4.72,4.53,NA,1.5,2.7,-4,-5,Yes,Yes,17.7,36.2,29.9,23.8,15,9,5,29,9,Yes,No,89.3,154.25,Computer-Tech Services,NA,2.2,124,No,5.76,83.8,Yes,93,13,17.8,4.8,0,157.35,135,116,67,12.13,Yes,8,-1.5,-1.97,93,97,88,0.86,57938,4596,4.53,29348.8,65.3,-48.8,28.8,72.6,E,81.2,NA,89,125,A+,31.8,27,6,26.3,4.3,15.4,48,8247.2,0,15,2,NA,7.9,465,Yes,-2.35,17,233,NA,No,557,NA,No,No,No,0.53,0,Yes,58,2.1,40,-5,NASDAQ,No,97,Yes,2.84,Yes,98,28949.6,11,11,48.7,4.9,Yes,Yes,61.8,1.1,BUSINS SVC,3.3,NA,Yes,66,5807,No,No,No,16.3,-38.2,NA,9.2,3.2,2026-08-14,NSIT,25,12,7,0,12,10,10,76,112.66666666666667,20,TRUE,FALSE,Momentum Leader
10489,WHD,Cactus Inc. Cl A,NA,4.6,4.5,4.1,74.04,7.9,0,0,2,131,3252173,08/30/2026,0.15,B+,No,No,No,No,Yes,0.04,11.7,0.9,2.59,19.75,0.62,0.64,69,238.25,23,24.2,3.9,3.89,NA,16.6,22.2,28,7,Yes,Yes,-1.3,9.4,3.3,-1.1,15,39,-1,0,12,Yes,No,60.4,73.28,Oil&Gas-Machinery/Equip,NA,8.7,11,No,2.22,2.1,Yes,23,25,-10.7,4.7,0,74.04,25,82,15,2.95,Yes,41,1.72,-1.03,92,95,99,1.14,48364,5776.1,4.23,69733.2,39.4,-49,39.3,26.7,A-,28.7,NA,84,40,A+,45.9,9,21,26.9,5.6,17.4,44,1079.1,-4,64,-12,NA,51.4,842,Yes,1.24,12,428,NA,No,553,NA,No,No,No,3.75,0,Yes,41,1,-4,-4,New York Stock Exchange,Yes,93,Yes,4.11,Yes,101,69260.5,-8,-15,18.4,32.9,Yes,Yes,32.5,-1.8,ENERGY,7.9,NA,No,79,4566.7,No,No,No,81.2,5.4,NA,14.5,10.9,2026-08-14,WHD,25,0,10,0,12,10,10,67,105.33333333333333,50,TRUE,TRUE,Momentum Leader
5823,AMAL,Amalgamated Financial Corp.,NA,6.4,6.7,6.1,51.59,2.5,0,0,33,542.5,953270,08/03/2026,0,B,No,No,No,No,No,-0.01,8.2,1.4,0.04,11.43,0.69,0.75,38,51.48,12,30.8,2.52,2.37,NA,10.1,11.2,12,7,Yes,Yes,5.9,8.6,6.5,5.9,23,18,8,5,12,No,No,59.4,51.06,Banks-Regional,NA,12.3,68,No,1.13,9.1,Yes,269,13,-9.2,5.4,0,51.59,74,46,9,3.8,Yes,12,-0.04,-1.03,92,82,98,0.74,7466,1527.3,2.24,29900.1,30.5,-6.5,10,26.3,A-,23.4,NA,76,37,A-,10,10,15,8.8,1.7,3.5,34,336.2,18,17,5,NA,15.8,162,Yes,-0.02,21,146,NA,No,357,NA,No,No,No,4.22,0,Yes,25,1.8,-9,5,NASDAQ,No,85,Yes,1.83,-,99,17741.8,10,0,8,12.7,Yes,Yes,21.4,1.7,BANKS,2.5,NA,No,63,1604.6,No,No,No,73.4,-29.3,NA,13.9,26.9,2026-08-14,AMAL,15,0,7,0,12,10,10,54,97.66666666666667,35,FALSE,FALSE,Pullback to 10SMA
