#,Symbol,Name,Company Description,Days Vol Short 2 Periods Ago,Days Vol Short 1 Period Ago,Days Vol Short Current,Pr Wk High($),Index % Chg 5 Days,% New Lows in Group,# New Lows in Group,# New Highs in Group,Ind Mkt Val (bil),Short Volume,Ex-Dividend Date,Expected X Dividend Amount,A/D Rating - Pr Wk,IBD Big Cap 20,IBD 85-85 Index,IBD New America,IBD 50,Liab to Assets Lss Ind Median,LT Debt to Working Cap,EV to FCF,Yield %,Current Ratio,Price to CF,Dividend-Adjusted PEG,PEG,P/E Percent Rank,P/E vs S&P 500 P/E (%),Forward P/E,Pre-tax Margins,50 Day ATR %,30 Day ATR %,Avg Sales % Chg 6Q,Avg Sales % Chg 5Q,Avg Sales % Chg 4Q,Sales Growth 5 Yr,Sales Growth 3 Yr,Sales Accel 3 Qtrs,EPS Lst Yr Gtr EPS 4 Yrs Ago,Avg EPS % Chg 6Q,Avg EPS % Chg 3Q,Avg EPS % Chg 4Q,Avg EPS % Chg 5Q,EPS % Growth 5 Yr Pct Rnk,EPS % Growth 5 Yr,EPS % Growth 3 Yr,EPS % Growth 1 Yr,Sustainable Growth %,EPS Accel 3 Qtrs,RS Line New Low,% Chg YTD,Current Price,Industry Name,State,% New Highs in Group,Ind Grp Rnk 6 Mo Ago,3-Yr EPS Growth Geq 5-Yr,Avg True Range,Debt %,Sales Accel 2 Qtrs,Number of Stocks,P/E,Shrt Int % Chg,Shrt Int % of Float,52-Wk Low,52-Wk High,Ind Grp Rnk 3 Mo Ago,Ind Grp Rnk Last Week,Trl 26 Wk % Perf vs S&P 500,EPS Trailing 4 Qtrs,EPS Trl 4Q Gtr EPS 4 Yrs Ago,Earnings Stability,Price % Chg,% Off High,RS Rating,RS 3-Month Rating,Comp Rating,Beta,50-Day Avg $ Vol (1000s),Market Cap (mil),21 Day ATR %,Shares (1000s),Price vs 200-Day,Vol % Chg vs 50-Day,% Chg 1 Month,% Chg 3 Months,Ind Group RS,% Chg 6 Months,SMR Rating,EPS Rating,Ind Group Rank,A/D Rating,EPS Surprise,EPS Est Cur Yr %,EPS Est Next Yr %,Price vs 50-Day,Price vs 10-Day,Price vs 21-Day,P/E Ratio Rank in Grp,Annual Sales (mil),EPS % Chg 1 Yr Ago,Sales % Chg Lst Qtr,EPS % Chg Lst Yr,EPS Lst Rptd,Avg Sales % Chg 2Q,50-Day Avg Vol (1000s),10 Day > 21 Day > 50 Day,Price $ Chg,EPS Est Cur Qtr %,Volume (1000s),IPO Date,ETF/Closed-End Fund,Number of Funds,Incorp Date,ADR,ETF,AT Margin Accel,Price to Sales,Daily Closing Range,RS Line Within 5% of New High,EPS % Chg Last Qtr,Up/Down Vol,EPS % Chg 1 Q Ago,Sales % Chg Lst Yr,Exchange,RS Line New High,RS 6-Month Rating,50-Day > 150-Day > 200-Day,Price to Book,P/E Lss 5-Yr Avg,Weekly Closing Range,Shares in Float (1000s),EPS % Chg 2 Q Ago,EPS % Chg 3 Q Ago,Avg EPS % Chg 2Q,Avg Sales % Chg 3Q,EPS Trl 4Q Geq EPS Lst Fiscal Yr,EPS % Chg Lst Q Gtr 3-Yr Growth,Price vs 150-Day,Funds % Increase,Sector,% Chg Cur Week,City,New CEO 12 Months,Funds %,Enterprise Val (mil),Current day's Volume greater than previous 5 days' Volume,Current day's Volume greater than previous 10 days' Volume,Current day's Volume greater than previous 20 days' Volume,% Chg 12 Months,Vol % Chg vs 10-Week,EPS Due Date,ROE,AT Margin,timestamp,symbol,C_Score,A_Score,N_Score,S_Score,L_Score,I_Score,M_Score,CANSLIM_Score,Momentum_Score,Quality_Score,EPS_Accel,Sales_Accel,Setup_Type
8822,NMR,Nomura Holdings Inc. ADR,NA,1.5,1.5,1.5,10.94,2,0,0,1,596.3,1374055,03/30/2026,0,A,No,Yes,No,No,Yes,1.21,-82.2,2.6,1.41,-4.32,0.34,0.37,34,50.21,12,11.3,2.13,1.94,NA,12,12.3,7,-1,No,Yes,20,5.3,8.4,10.2,17,33,55,4,7,No,No,29.4,10.86,Finance-Invest Bnk/Bkrs,NA,2.7,120,No,0.19,483.7,Yes,37,12,1.8,0,6.71,10.94,95,15,27,0.89,Yes,35,3.04,-0.73,92,95,99,0.86,8387,30345.8,1.78,3088562.5,24,2.2,11,25,A,39.6,NA,87,23,A,31.8,21,0,10.1,3.8,7.3,72,13614.1,130,26,-2,NA,16.1,865,Yes,0.32,6,884,NA,No,53,NA,Yes,No,No,2.26,33,Yes,43,1.5,-14,2,New York Stock Exchange,Yes,96,Yes,1.35,-,84,2922455.2,-14,18,14.7,12.8,Yes,No,22.7,1.9,FINANCE,2,NA,No,1,229992,No,No,No,43.8,-10.7,NA,10.3,10.6,2026-09-11,NMR,22,0,10,0,12,0,10,54,105.33333333333333,30,TRUE,TRUE,Momentum Leader
8126,KARO,Karooooo Ltd.,NA,1.1,0.8,0.8,67.4,-1.1,1.8,2,0,5459.5,92044,06/21/2023,0,A,No,Yes,No,No,No,-4.13,0,4.2,1.02,17.79,1.51,1.88,79,129.43,26,24.3,3.89,3.16,NA,28.4,30.4,15,17,No,Yes,18.8,11.4,12.5,14.3,29,17,25,10,30,No,No,42.4,64.78,Comp Sftwr - Enterprise,NA,0,128,Yes,2.03,17,Yes,113,32,4.3,0.9,41.25,68.8,125,8,23,2.02,Yes,8,1.45,-5.84,91,89,99,0.77,6635,1971.6,2.91,30893.3,25.7,-63.7,3.5,42.2,A+,37.1,NA,87,10,B+,9.9,21,19,3.1,-0.7,0.7,28,334,0,33,14,NA,32.6,110,Yes,0.93,21,40,NA,No,103,NA,No,No,No,5.75,99,No,21,2.1,-16,25,NASDAQ,No,92,Yes,9.04,-,80,10005.6,29,16,2.7,32.3,Yes,No,21.9,6.2,SOFTWARE,-1.1,NA,No,35,1971,No,No,No,17,-59.5,NA,30,18.8,2026-09-11,KARO,17,0,5,0,12,10,10,54,105,55,FALSE,TRUE,Momentum Leader
8120,JXN,Jackson Financial Inc.,NA,5.3,5.2,5.5,140.9,-1.8,2.3,3,6,2347.5,3363913,09/14/2026,0.9,A-,No,Yes,No,No,-,0.13,1.9,2.6,0,1.71,0,0,8,750.88,5,-1.7,2.95,2.75,NA,145.1,215.8,-9,33,No,No,23.2,31,31.7,23.7,-,-8,20,29,0,No,No,29.5,138.12,Insurance,NA,4.7,84,Yes,3.62,22,Yes,129,5,6.1,5.5,89.67,140.9,86,48,18,25.22,Yes,38,-0.17,-1.97,91,94,97,1.46,74548,9350,2.46,67728.7,21.7,-6.2,6.9,27.7,B+,28.8,NA,90,46,A-,27.6,19,17,8.5,0.9,2.6,93,6683,46,136,21,NA,56.5,599,Yes,-0.24,18,573,NA,No,642,NA,No,No,No,1.44,26,Yes,50,1.6,1,104,New York Stock Exchange,Yes,92,Yes,1,-,48,61535.8,42,34,25.4,298.9,Yes,Yes,20.1,-5.3,INSURANCE,-1.8,NA,No,59,5732,No,No,No,39.5,-9.7,NA,0.3,389.9,2026-09-11,JXN,25,12,10,0,12,10,10,79,101,25,TRUE,FALSE,Pullback to 10SMA
7030,DSEEY,Daiwa Securities Group Inc. ADR,NA,0,0,0,12.36,1.2,0,0,1,596.3,0,03/30/2026,0,A+,No,No,No,No,No,0.38,0,2.5,1.33,5.68,0.89,1.06,41,52.56,12,17.8,1.45,1.29,NA,5.1,5.9,16,9,No,Yes,23.1,4.2,16.3,23.6,16,13,32,3,6,No,No,38.4,12.1,Finance-Invest Bnk/Bkrs,NA,2.7,120,Yes,0.15,163.2,Yes,37,14,0,0,7.37,12.36,95,15,16,0.88,Yes,28,2.54,-2.08,90,93,99,0.1,313,16151.9,1.28,1569378.8,21.9,0.8,7.7,26.3,A,27.4,NA,87,23,A+,6.4,14,1,6.9,2.8,5.3,62,9191.3,42,21,3,NA,10.9,28,Yes,0.3,31,25,NA,No,0,NA,Yes,No,No,1.93,47,Yes,41,2.9,-14,9,US OTC,No,93,Yes,1.51,-,59,0,-14,53,13.5,7.4,Yes,Yes,18.4,0,FINANCE,1.2,NA,No,0,-60749.3,No,No,No,47.8,-40.9,NA,10.5,12.9,2026-09-11,DSEEY,20,0,7,0,12,0,10,49,101,30,TRUE,TRUE,Momentum Leader
7294,FBIZ,First Business Financial Services Inc.,NA,3.3,3.6,4.1,73.05,-0.1,0,0,7,504.6,263366,08/11/2026,0,A,No,Yes,No,No,No,-0.05,8.5,1.9,0.06,9.1,0.86,1.01,28,43.55,11,21.7,2.48,2.31,NA,9.9,10.3,10,9,Yes,Yes,18.6,12.6,18.7,16.9,67,11,16,13,11,Yes,No,34,72.76,Banks-Regional,NA,2.6,80,Yes,1.62,36.9,Yes,268,11,12.1,3.4,46.07,73.48,36,39,24,6.56,Yes,7,0.68,-0.98,90,90,99,0.63,4132,604.8,2.06,8368.3,22.2,-19.9,1.9,21.7,B+,38.9,NA,87,41,A,18.1,10,6,5.9,1.6,2.7,71,168.4,20,14,14,NA,11.1,61,Yes,0.49,-2,49,NA,No,224,NA,No,No,No,3.43,88,Yes,36,1.5,9,7,NASDAQ,No,93,Yes,1.59,-,90,7693.9,-8,37,22.7,8.3,Yes,Yes,19.6,-1.3,BANKS,-0.1,NA,Yes,41,819.7,Yes,No,No,38.5,-48,NA,14.1,20.9,2026-09-11,FBIZ,20,0,7,0,12,10,10,59,100,35,TRUE,FALSE,Momentum Leader
6584,CF,CF Industries Holdings Inc.,NA,3,3.6,3.4,141.66,-0.2,0,0,0,102.6,8338174,08/13/2026,0,B+,No,Yes,No,No,Yes,1.51,11,1.8,4.86,7.84,0.89,1.07,21,39.92,10,31.6,3.95,4.16,NA,20.2,20.2,-2,0,No,Yes,69.6,84,80.8,65.2,13,9,7,83,25,No,No,72.1,133.07,Chemicals-Agricultural,NA,0,8,No,5.19,72.9,No,15,10,-4.9,5.5,75.42,141.96,77,44,-14,13.85,No,63,-1.51,-6.26,90,88,98,0.37,302459,20447.3,4.18,151338.1,21.9,2.7,13,24.9,B,10.8,NA,92,60,B,-15.7,57,-28,7.8,-0.9,3.6,64,7084,-20,18,46,NA,18.5,2494,Yes,-2.04,32,2293,NA,No,2119,NA,No,No,Yes,2.6,22,No,101,1.4,107,19,New York Stock Exchange,No,80,Yes,3.51,Yes,11,150464.9,44,71,104.2,19.9,Yes,Yes,12.7,4.4,AGRICULTURE,-0.2,NA,No,64,22101.3,No,No,No,54.5,-12.8,NA,29.6,32.7,2026-09-11,CF,30,15,5,0,12,10,10,82,99,45,TRUE,FALSE,Pullback to 10SMA
10072,TEAM,Atlassian Corp. Cl A,NA,3.4,2.5,2.1,198.6,-5.2,1.8,2,0,5459.5,9959335,NA,0,A+,Yes,Yes,No,No,No,-3.11,14.9,0,0.76,34.55,0.99,0.99,78,0,33,0.3,7.09,6.69,NA,25.1,25.8,24,22,No,Yes,48.5,66.1,58.3,56.4,16,31,53,60,-4,Yes,No,10.8,179.7,Comp Sftwr - Enterprise,NA,0,128,Yes,9.81,111.9,No,113,31,-14.5,6.3,56.01,198.6,125,8,131,5.88,Yes,18,0.07,-9.52,90,97,98,1.71,595828,45456.1,5.31,159005.2,63.5,-59.4,16.6,101.5,A+,138.2,NA,99,10,A-,24.5,-6,22,34.3,-3.2,1.5,30,6572.3,26,28,59,NA,29.7,4444,Yes,0.13,38,1792,NA,No,1680,NA,No,No,No,4.35,47,No,91,2.5,80,26,NASDAQ,No,98,No,43.02,Yes,51,156957.8,27,35,85.6,27.5,Yes,Yes,83.4,-6.1,SOFTWARE,-5.2,NA,No,52,45449.5,No,No,No,1.7,-44,NA,-4.5,7.9,2026-09-11,TEAM,27,15,5,0,12,10,10,79,115,15,TRUE,TRUE,Earnings Accelerator
10122,TK,Teekay Corp. Ltd.,NA,5.4,5.9,5.7,14.39,5.5,0,0,9,82.4,3225552,01/30/2019,0,B,No,Yes,No,No,Yes,0.02,3,0,10.36,4.13,0,0,11,56.78,0,36.6,3.79,3.93,NA,8.5,17.8,-4,-15,Yes,Yes,72.7,169,135.7,101,41,-,-6,121,14,Yes,No,59.2,14.38,Transportation-Ship,NA,18.8,22,No,0.49,3.5,Yes,48,7,-4.8,5.8,7.8,14.39,24,4,13,2.09,Yes,0,1.99,-0.07,90,96,97,0.53,6193,1212.8,3.76,87691.4,25,20,27.3,21,A+,21.9,NA,88,2,B+,0,0,0,20.1,6.3,9,66,949.5,-5,63,-23,NA,43.5,529,Yes,0.28,0,627,NA,No,249,NA,No,No,Yes,1.1,97,Yes,259,2.5,207,-22,New York Stock Exchange,No,90,No,1.66,-,99,55553.3,41,36,233.2,29.1,Yes,Yes,18.3,-1.6,TRANSPORTATION,5.5,NA,No,48,285.7,Yes,No,No,69,-25,NA,13.7,18.3,2026-09-11,TK,35,15,7,0,12,10,10,89,104.33333333333333,50,TRUE,TRUE,Earnings Accelerator
9711,SFL,SFL Corp. Ltd.,NA,2.2,2,2.5,13.19,2.5,0,0,5,24.3,3613988,09/08/2026,0,D,No,No,No,No,No,-3.88,18.6,6.8,0.38,6.57,0,0,72,109.76,25,-3.3,2.75,2.65,NA,-11,-14,11,0,Yes,No,436.7,960.5,701.1,542.1,1,-24,-36,-4,2,Yes,No,68.8,13.18,Transport - Oil/Gas Shipping,NA,38.5,28,No,0.33,204,Yes,13,25,25.7,3.2,6.73,13.19,31,7,14,0.52,No,65,3.94,-0.04,90,94,95,0.59,15495,1885,2.63,144757.9,25,59.5,14.1,17.8,A+,24.8,NA,76,3,B+,84.9,408,75,10.2,4.5,5.7,9,733,69,4,-90,NA,-1.2,1302,Yes,0.5,41,2001,NA,No,234,NA,No,No,No,2.62,99,Yes,2489,1.7,515,-19,New York Stock Exchange,No,91,Yes,1.77,-,99,111243.8,-122,-77,1501.9,-8.6,Yes,Yes,16.4,9.9,TRANSPORTATION,2.5,NA,No,34,4296.5,Yes,Yes,No,59.2,-9,NA,-2.5,16.8,2026-09-11,SFL,25,15,7,7,12,10,10,86,103,10,TRUE,FALSE,CANSLIM Growth
8638,MSADY,MS&AD Insurance Group Holdings Inc. ADR,NA,0,0,0,33.69,-0.6,2.3,3,6,2347.5,0,03/30/2026,0,A+,No,No,No,No,Yes,0.39,0,2.2,6.52,7.84,0.25,0.27,18,34.08,15,9.9,1.26,1.21,NA,3.1,-0.5,3,6,No,Yes,49.9,24,20.8,18.9,97,33,69,20,7,No,No,41.9,33.35,Insurance,NA,4.7,84,Yes,0.38,14.8,No,129,9,0,0,20.36,33.69,86,48,13,3.73,Yes,47,4.61,-1.01,89,93,99,0.05,1870,47453.1,1.3,1492551.8,24.2,-45.3,10,17.6,B+,29.4,NA,93,46,A,205.7,-21,17,9.9,2.2,4.9,68,48079.3,109,-19,7,NA,-9.7,63,Yes,1.47,-54,31,NA,No,3,NA,Yes,No,No,1.09,17,Yes,37,0.8,17,13,US OTC,Yes,94,Yes,1.17,Yes,81,0,17,11,27.3,-6.6,Yes,No,20,0,INSURANCE,-0.6,NA,No,0,48139,No,No,No,41.1,-48.5,NA,10.1,15.1,2026-09-11,MSADY,15,8,10,0,10,0,10,53,100.66666666666667,50,TRUE,FALSE,Other
9408,QRVO,Qorvo Inc.,NA,5,4,4.1,120.52,13.4,0,0,2,3680.3,4918326,NA,0,A,No,Yes,No,No,Yes,0.93,13.3,0,3.54,13.49,0,0,46,110.35,15,10.8,3.27,3.12,NA,-1.9,-0.4,-4,4,No,No,26.3,44,37.5,31.2,22,-12,19,32,10,No,No,38,116.65,Elec-Semiconductor Mfg,NA,6.2,23,Yes,3.02,47.5,Yes,32,15,4.5,5.6,74.92,120.52,5,33,29,7.72,No,34,3.82,-3.21,89,97,98,1.55,104801,9284.4,3.11,88221.6,31.9,100.8,20.7,19.4,A,48.4,NA,93,25,A+,47.1,9,5,24.7,13.3,17.4,91,3678.5,-7,-4,21,NA,-5.6,1124,Yes,4.29,-7,2193,NA,No,699,NA,No,No,No,2.82,51,Yes,78,1.1,19,-1,NASDAQ,Yes,98,Yes,2.96,-,79,87150.2,35,18,48.6,-0.9,Yes,Yes,29.9,-0.3,CHIPS,13.4,NA,No,62,9671.7,No,No,No,33.1,28.2,NA,10.1,10.9,2026-09-11,QRVO,20,12,10,7,10,10,10,79,104.66666666666667,40,TRUE,FALSE,Breakout
10661,YAHOY,LY Corp. ADR,NA,0,0,0,7.1,3.8,5,3,1,3525.5,0,03/30/2026,0,A,No,No,No,No,No,-2.14,8.2,0.8,0.81,5.81,1.12,1.18,52,73.4,0,14.8,1.36,1.46,NA,6.6,4.8,0,3,No,Yes,62.4,19.3,64,44.8,12,14,30,51,5,No,No,32.6,7.06,Retail-Internet,NA,1.7,106,Yes,0.09,37,No,60,17,0,0,4.69,7.1,105,64,21,0.43,Yes,24,4.59,-0.56,89,98,97,0.1,352,22748.3,1.51,3443081.3,30.8,-63.3,15.1,39.8,B,35.2,NA,89,56,A+,0,0,0,16.1,2.8,5.5,54,13513.4,31,3,40,NA,5.1,60,Yes,0.31,0,17,NA,No,2,NA,Yes,No,No,1.79,60,No,50,1.8,-14,7,US OTC,No,98,Yes,1.31,Yes,89,0,23,198,17.7,2.8,Yes,Yes,29.7,0,RETAIL,3.8,NA,No,0,27273.3,No,No,No,6.5,-73.1,NA,6.6,10.5,2026-09-11,YAHOY,15,8,0,0,10,0,10,43,109.66666666666667,25,TRUE,FALSE,Momentum Leader
6719,CNXN,PC Connection Inc.,NA,3.2,3,3.4,86.83,1.7,6.5,6,1,798.8,524414,08/10/2026,0,B,No,Yes,No,No,Yes,0,44.5,0.9,2.88,33.59,3.12,3.61,65,89.58,20,4,3.05,3.05,NA,3.1,3.1,0,1,Yes,Yes,16.2,26.7,20,15.4,57,6,7,19,7,Yes,No,48.5,85.76,Computer-Tech Services,NA,1.1,131,Yes,2.49,0.1,Yes,93,22,11.8,4.7,54.97,88.31,118,90,23,3.96,Yes,9,3.84,-2.89,89,92,96,0.74,11213,2087.9,2.55,25238.1,27.9,3.1,6.2,18.5,B-,42.4,NA,85,76,A+,31.7,21,7,6.7,4.2,6.4,15,2872.7,1,12,6,NA,7.7,142,Yes,3.17,7,147,NA,No,376,NA,No,No,No,0.72,67,Yes,35,1.5,28,3,NASDAQ,No,95,Yes,2.27,-,78,11117.9,17,0,31.7,4.8,Yes,Yes,22.8,1.9,BUSINS SVC,1.7,NA,No,66,1683.1,Yes,Yes,No,31.6,-37.1,NA,9.2,3.9,2026-09-11,CNXN,20,12,7,0,10,10,10,69,99.33333333333333,40,TRUE,FALSE,CANSLIM Growth
10571,WPM,Wheaton Precious Metals Corp.,NA,2.2,2.5,3,160.99,-0.6,2.2,2,0,852.6,6160442,08/19/2026,0,A,Yes,Yes,No,Yes,No,0.55,-18.3,0.5,0.47,36.78,1.59,1.62,82,136.44,30,73.4,4.12,4.29,NA,85.3,89.5,17,50,No,Yes,104.8,133.7,121.2,115.2,1,22,61,132,15,No,No,31.1,154.12,Mining-Gold/Silver/Gems,NA,0,39,Yes,5.94,0.1,No,91,36,17.1,1.4,92.56,165.76,132,75,-10,4.32,Yes,32,2.08,-7.02,88,95,99,0.67,257652,71365.9,4.11,454160,18.2,-40.5,14.7,36.8,B-,3.7,NA,99,74,B,4.5,58,7,19,0.8,2.5,8,2314.6,20,85,115,NA,88.1,2021,Yes,3.14,82,1204,NA,No,2092,NA,No,No,No,22.07,45,No,90,1.6,132,80,New York Stock Exchange,No,81,No,7.22,Yes,36,453628.6,179,84,111,101.2,Yes,Yes,16.2,-0.7,MINING,-0.6,NA,Yes,55,70048.4,No,No,No,43.5,-43,NA,18.5,58.5,2026-09-11,WPM,30,15,0,0,10,10,7,72,109,45,FALSE,FALSE,Pullback to 10SMA
7905,IDT,IDT Corp. Cl B,NA,2.4,2.5,2.8,70.91,2.4,0,0,3,900.4,535823,NA,0,B,No,Yes,No,No,Yes,0,16.3,0.4,1.9,14.04,4.39,4.84,60,85.67,18,8.6,2.69,2.6,NA,3.6,4.2,-4,1,No,No,41.9,18.6,22.3,45.2,18,4,31,22,28,No,No,37.7,70.51,Telecom/Cable Services,NA,10.3,46,Yes,1.75,0.4,No,29,19,11.9,2.6,45.72,70.91,101,86,27,3.64,Yes,33,1.57,-0.56,88,94,97,0.86,11336,1690.3,2.56,23294.2,28.7,-7.4,7.8,28.1,B,41.5,NA,86,66,A,5.6,21,3,7.4,2.4,3.4,33,1231.5,5,5,64,NA,5.1,176,Yes,1.09,29,218,NA,No,345,NA,No,No,No,1.29,67,No,4,1.5,19,2,New York Stock Exchange,No,96,Yes,4.9,-,92,20264.5,32,33,11.7,4.8,Yes,No,25.3,-2.3,TELECOM,2.4,NA,No,45,1323.1,No,No,No,7.7,-14.4,NA,27.6,6.8,2026-09-11,IDT,0,8,0,5,10,10,10,43,100,55,FALSE,FALSE,Momentum Leader
7822,HRMY,Harmony Biosciences Holdings Inc.,NA,5.4,4.9,6.5,43.49,-1.7,0,0,1,1344.6,5164996,NA,0,A+,No,No,No,No,Yes,0.24,4.8,0,3.48,6.98,0.3,0.3,40,53.74,10,24.8,3.78,3.48,NA,22.6,24.2,30,23,No,Yes,45,1.2,3.4,50.7,31,45,6,-10,21,Yes,No,11,41.52,Medical - Profitable Biotech,NA,1.9,45,No,1.35,17,Yes,53,13,33.5,10.3,25.52,43.49,107,38,34,3.08,Yes,77,1.02,-4.53,87,92,98,0.8,31185,2423.8,3.12,58236.4,20.7,18.5,5.1,18,B,44.2,NA,83,63,A,33.8,45,9,9.2,0.5,3.8,66,868.5,18,30,8,NA,23.5,819,Yes,0.42,27,1123,NA,No,502,NA,No,No,No,2.52,75,No,88,1.2,-29,22,NASDAQ,No,95,No,2.42,-,26,50186,-55,10,29.4,22.7,Yes,Yes,24.4,-2,MEDICAL,-1.7,NA,No,64,1883.5,No,No,No,24.2,16.9,NA,20.8,28.9,2026-09-11,HRMY,27,0,0,5,10,10,10,62,99.33333333333333,55,TRUE,TRUE,Pullback to 10SMA
6920,DBX,Dropbox Inc.,NA,6.9,6,6.7,35.95,2.1,0,0,0,516,25683604,NA,0,A-,No,No,No,No,No,-10.25,9.4,0,1.06,10.19,0.64,0.64,33,77.94,11,24.5,3.56,3.56,NA,-0.3,0,4,1,Yes,Yes,11.6,2.5,7.7,9.8,10,19,19,6,0,No,No,27.9,35.56,Computer Sftwr-Database,NA,0,134,Yes,1.22,0,Yes,20,12,10.6,19.6,21.7,36.37,68,62,22,2.93,Yes,4,1.46,-2.22,87,95,89,1,125805,7621.4,3.26,142295,28.1,6.4,4.3,31.8,D,37.5,NA,77,109,A,1.5,8,8,8.7,1.8,2.4,71,2521,26,1,14,NA,0.8,3860,Yes,0.51,-1,3982,NA,No,759,NA,No,No,No,2,70,Yes,6,1.6,9,-1,NASDAQ,No,95,Yes,-3.57,-,88,131167.7,-7,23,7.1,0.2,Yes,No,27.8,-5.4,SOFTWARE,2.1,NA,Yes,72,10070.1,No,No,No,15,-9.7,NA,0,15.2,2026-09-11,DBX,0,0,7,0,10,10,10,37,102.33333333333333,30,FALSE,FALSE,Pullback to 10SMA
7458,FSM,Fortuna Mining Corp.,NA,3.2,3.2,4,12.85,-2.6,2.2,2,0,852.6,21130006,NA,0,A,No,Yes,No,No,No,0.36,6.1,0,3,8.59,0.41,0.41,34,41.93,7,42.4,4.58,4.77,NA,5.1,9.3,19,17,Yes,Yes,152.4,259.4,196.1,158.4,36,30,91,99,17,No,No,22.2,11.99,Mining-Gold/Silver/Gems,NA,0,39,Yes,0.52,11.3,Yes,91,12,23.2,7.2,7.69,13.85,132,75,-5,0.98,Yes,63,-0.5,-13.43,86,93,98,1.07,52685,3565.8,4.4,295957.4,18.1,-46.4,10.7,39.3,B-,5.7,NA,99,74,B,-18.6,88,26,18.3,-1.6,0.8,63,947.1,109,38,60,NA,28.1,5344,Yes,-0.06,129,3032,NA,No,388,NA,No,No,No,3,15,No,71,1.2,75,-11,New York Stock Exchange,No,81,No,2.01,Yes,24,293120,632,6,73.2,15.2,Yes,No,18,2.6,MINING,-2.6,NA,No,54,3299.7,No,No,No,42.2,-55.4,NA,17.2,23.5,2026-09-11,FSM,27,15,0,0,10,10,7,69,107.33333333333333,55,FALSE,TRUE,CANSLIM Growth
9162,PD,PagerDuty Inc.,NA,3.7,4.9,5,14.43,3.5,1.8,2,0,5459.5,8028591,NA,0,A+,No,No,No,No,Yes,1.38,6.8,0,1.95,11.41,0.19,0.19,28,27.47,10,4.1,5.36,4.71,NA,3.1,2.3,15,7,No,Yes,31.3,23.9,26,29.3,64,59,31,26,91,No,No,7.5,14.09,Comp Sftwr - Enterprise,NA,0,128,No,0.57,161,No,113,11,2.4,11.4,5.7,16.91,125,8,75,1.26,Yes,21,2.47,-16.68,86,98,98,1.67,17392,1068.1,4.66,78649.9,47,-15.8,18.7,60.7,A+,91.2,NA,91,10,A+,4.3,17,8,22.3,1.9,8.8,70,492.5,15,1,36,NA,0.9,1527,Yes,0.34,8,1308,NA,No,295,NA,No,No,No,2.24,85,No,7,1.3,33,5,New York Stock Exchange,No,99,No,4.73,-,92,70809.3,32,32,20,1.5,Yes,No,60.8,1,SOFTWARE,3.5,NA,Yes,54,1011.6,No,No,No,-15,-20.6,NA,90.7,3.8,2026-09-11,PD,0,8,0,0,10,10,10,38,114,40,FALSE,FALSE,Other
9630,SAIC,Science Applications International Corp.,NA,4.2,5.4,4.9,142.66,2.5,0,0,0,79.5,2409141,10/08/2026,0.37,B-,No,No,No,No,No,13.9,12.3,1.2,1.2,9.92,0.93,1.03,29,59.01,13,5.2,3.43,3.32,NA,-1,-0.6,0,-1,Yes,Yes,21.5,17.7,13,25.8,8,11,16,10,20,No,No,29,129.9,Comml Svcs-Consulting,NA,0,97,Yes,4.16,177.7,Yes,38,11,-9.5,5.8,81.08,142.66,113,108,27,11.44,Yes,8,0.89,-8.94,86,88,92,0.48,55675,5287.5,3.52,41897.6,23.9,-43.3,3.6,13,C,41.8,NA,77,96,A+,30.4,1,6,6.9,2,2.1,70,7262,16,6,18,NA,3.9,458,Yes,1.14,-9,269,NA,No,540,NA,No,No,No,0.74,98,Yes,-17,1.6,68,-3,NASDAQ,Yes,94,Yes,3.8,Yes,98,41508.1,2,-1,25.6,1,Yes,No,22.7,-6.3,BUSINS SVC,2.5,NA,Yes,57,7808.5,No,No,No,22.1,-42.4,NA,23.3,5.4,2026-09-11,SAIC,0,8,10,0,10,10,10,48,90.66666666666667,30,FALSE,FALSE,Pullback to 10SMA
6993,DNKEY,Danske Bank A/S ADR,NA,0,0,0,29.65,1.3,0,0,2,2145.7,0,03/29/2026,0,C,No,No,No,No,Yes,14.4,47.6,5.4,1.96,9.26,0.39,0.47,37,81.22,12,24.5,0.85,0.63,NA,-4,8.5,0,-11,No,Yes,8.7,13.1,9.5,8.4,29,28,56,10,3,No,No,17.6,29.46,Banks-Foreign,NA,4.8,79,No,0.18,467.2,Yes,42,13,0,0,20.78,29.65,79,23,5,2.26,Yes,46,1.13,-0.64,85,86,97,0.37,1727,46352.3,0.57,1631631,12.9,-67,2.6,15.9,A,17.8,NA,82,18,B,4,6,8,3.3,1.4,1.9,50,8977.6,8,6,14,NA,4.8,61,Yes,0.33,11,18,NA,No,2,NA,Yes,No,No,5.32,17,Yes,13,0.5,5,-15,US OTC,No,84,Yes,1.86,-,71,0,22,-1,8.7,9.6,Yes,No,10.8,0,BANKS,1.3,NA,No,0,259157.7,No,No,No,42.8,-75.6,NA,13.2,8.9,2026-09-11,DNKEY,10,0,7,0,10,0,7,34,96.33333333333333,30,FALSE,FALSE,Other
